stringKey,stringContent
GOODS_DESCRIPTION_12,"Registre o que você vê, ouve, encontra e sente ao longo do caminho. \n{NAME_AVATAR_31} tem 4 paginações: \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20AVATAR} paginação que descreve informações sobre os membros da equipe. \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20BAG} paginação, descrição do item na mochila. \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20SCENE} paginação, registra os lugares visitados. \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20TASK} paginação, as coisas conversadas, serão gravadas. "
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_1,Um sapato para um par de sapatos?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_2,O pé direito e o pé esquerdo são um sapato?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_3,Onde colocar a bateria?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_4,O interruptor não foi encontrado.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_5,Onde está o interruptor?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_6,Já está vestida.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_7,Encontra o caminho automaticamente.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_8,Não se perderá desta vez.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_9,Onde é que vamos?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_10,Vou ver para onde vou.
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_1,Olha mais longe.
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_2,Melhor visão.
GOODSADDFUNCTION_TELESCOPE_1,"Novas habilidades, clarividência. "
GOODSADDFUNCTION_TELESCOPE_2,Não é clarividência. Dez metros devem estar lá.
GOODSREMOVEFUNCTION_TELESCOPE_1,Não posso olhar para mais longe.
GOODSREMOVEFUNCTION_TELESCOPE_2,Desconfortável de usar?
GOODSUSEFUNCTION_PUTONEQUIP_WIG_1,Está fabuloso.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_2,Chai yu hennang.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_3,Yushu ao vento.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_4,Cabeça para cima.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_5,É profissional.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_6,"O homem pelo cabelo, o cavalo pela sela. "
GOODSUSEFUNCTION_PUTONEQUIP_WIG_7,Pode haver um aumento intelectual.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_8,Inteligência +1.
GOODSADDFUNCTION_WIG_1,Boa coisa.
GOODSADDFUNCTION_WIG_2,Finalmente encontrei-o.
GOODSADDFUNCTION_WIG_3,Muito bem.
GOODSADDFUNCTION_WIG_OTHER_1,Uma peruca?
GOODSADDFUNCTION_WIG_OTHER_2,A peruca deve ser usada por {JOB_LOBBYIST}.
GOODSADDFUNCTION_WIG_OTHER_3,Uma peruca de {JOB_LOBBYIST}?
GOODSREMOVEFUNCTION_WIG_1,Inteligência-1.
GOODSREMOVEFUNCTION_WIG_2,Cabeça fria.
GOODSREMOVEFUNCTION_WIG_3,Não me sinto profissional.
GOODSREMOVEFUNCTION_WIG_4,Senti uma queda na inteligência.
GOODSREMOVEFUNCTION_WIG_5,A peruca queimada é como o cabelo queimado.
GOODSREMOVEFUNCTION_WIG_6,Não é pena deitar fora a peruca.
GOODSREMOVEFUNCTION_WIG_7,Ele é profissional sem peruca.
GOODSREMOVEFUNCTION_WIG_8,O profissional não pode confiar em perucas.
GOODSADDFUNCTION_FOOT_1,Agora sei como ir.
GOODSADDFUNCTION_FOOT_2,Estes sapatos são tão sofisticados? Consegues navegar?
GOODSADDFUNCTION_FOOT_3,Este sapato precisa de energia para navegar?
GOODSADDFUNCTION_FOOT_4,É uma navegação de sapatos?
GOODSADDFUNCTION_FOOT_5,Como ir? Sabei com os sapatos.
GOODSREMOVEFUNCTION_FOOT_1,Descalço.
GOODSREMOVEFUNCTION_FOOT_2,Não consigo navegar.
GOODSREMOVEFUNCTION_FOOT_3,"Os sapatos jogados fora, simplesmente desaparecem; Navegação perdida, vá você mesmo passo a passo. "
GOODS_IN_USE,Em uso.
GOODS_UNUSED,Não usado.
GOODS_TELESCOPE_VISUALFIELDDISTANCE,Distância da vista: %s.
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE,Forma da visão: %s.
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE_RHOMBUS,diamante
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE_EGG,ovo
CANNOT_WEAR_IT_LOBBYIST_WIG_1,"Não pode ser usado, {JOB_LOBBYIST} peruca dedicada. "
CANNOT_WEAR_IT_LOBBYIST_WIG_2,Esta é uma peruca para {JOB_LOBBYIST}.
BAG_IS_FULL,A mochila está cheia e não pode levar mais itens.
BAG_ADD,Ganho: %s.
BAG_REMOVE,Jogue fora: %s.
BAG_USE,Uso: %s.
TOP_BUTTON,O botão superior
BOTTOM_BUTTON,Botão na parte inferior
CLEAR_BUTTON,Esvaziar o botão
AVATAR_DESCRIPTION_1,"Eu sou a serpente, a serpente forte. Sou o mais velho dos três irmãos. "
AVATAR_DESCRIPTION_2,"Eu sou um parceiro pequeno de {NAME_AVATAR_3}. \n eu correrei como nuvens do céu, com a companhia do vento e da chuva. \n a casa é muito acolhedora e eu também gosto de passear. Vamos vaguear juntos! "
AVATAR_DESCRIPTION_3,"O 5 º ano do ensino fundamental é uma etapa importante na vida de um aluno. Além das quatro operações de matemática, já comecei a estudar clássicos, música e desenho. "
AVATAR_DESCRIPTION_4,"Como advogado, no tribunal, sou excelente. \n na verdade, antes eu era um jogador de futebol. \n quem viu minha peruca? "
AVATAR_DESCRIPTION_8,Eu sou um empresário e o comércio justo é o meu credo.
AVATAR_DESCRIPTION_6,"Eu sou a serpente, a serpente forte, a serpente vestida de armadura. Eu sou o segundo dos três irmãos. "
AVATAR_DESCRIPTION_7,"Eu sou a serpente, a serpente forte, a serpente vestida com armadura e braços robóticos. Eu sou o terceiro dos três irmãos. "
AVATAR_DESCRIPTION_5,A velocidade é a primeira prioridade. \n os meus aprendizes são muito fortes. \n eu tenho procurado longe.
AVATAR_DESCRIPTION_9,"Fale comigo, se precisar. \n meu cachorro corre muito por aí. Você o vê? "
AVATAR_DESCRIPTION_10,"Não somos uma praga, nós flutuantes. "
AVATAR_DESCRIPTION_11,"Nós não somos uma praga, nós somos vivos. "
AVATAR_DESCRIPTION_12,"Não somos uma praga, para nós ideais. "
AVATAR_DESCRIPTION_13,"Não somos uma praga, como nós. "
AVATAR_DESCRIPTION_14,Não somos uma praga. O casaco está quente para o vento.
AVATAR_DESCRIPTION_15,Nós não somos uma praga. Um assalto é uma experiência.
AVATAR_DESCRIPTION_16,"Não somos pragas, não olhamos para o futuro, somos espontâneos. "
AVATAR_DESCRIPTION_17,"Não somos uma praga, infelizmente, é uma atitude. "
AVATAR_DESCRIPTION_18,"Nascido como real, nunca saiu de casa para se aventurar. Eu serei como as estrelas do céu, universal e fabuloso. \n espera-se que nos acompanhemos uns aos outros no longo caminho."
AVATAR_DESCRIPTION_19,As princesas não são uma profissão solitária. As princesas também têm muitos bons amigos.
AVATAR_DESCRIPTION_20,Esta operação deve ser feita em segredo e não deve ser revelada.
AVATAR_DESCRIPTION_21,"Não somos uma praga, somos um em um milhão. "
AVATAR_DESCRIPTION_22,"Não somos uma praga, somos jovens e promissores. "
AVATAR_DESCRIPTION_23,"Não somos uma praga, hugh, somos uma vida. "
AVATAR_DESCRIPTION_24,"Não somos uma praga, para, é uma vida e também uma atitude. "
AVATAR_DESCRIPTION_25,Eu sou {NAME_1} rei e {NAME_1} bem-vindo.
AVATAR_DESCRIPTION_26,Eu sou {NAME_1} rainha e {NAME_1} bem-vindo.
AVATAR_DESCRIPTION_27,Eu sou a grande princesa e o trono é meu.
AVATAR_DESCRIPTION_28,Deves estar com fome. Queres alguma coisa? Diz-me.
AVATAR_DESCRIPTION_29,O meu objectivo é servir. Meu chapéu é lindo. Eu não vou usar essas perucas.
ADDAVATARFROMSCENE_ADD_TEAM_MEMBERS,Novos membros adicionados à equipe: %s.
ADDSAVEGAMEDATA_ARCHIVE_AVATARLIST_YOU_CANNOT_ADD_TEAM_MEMBERS_REPEATEDLY,Não é possível adicionar membros da equipe repetidamente: %s.
ADDSAVEGAMEDATA_ARCHIVE_AVATARLIST_THE_TEAM_HAS_A_MAXIMUM_OF_AVATAR,Equipa max %s pessoas.
TIPS_STRING_AND_FLAG,", "
NO_JOURNALRECORDBOOK_CAN_NOT_VIEW,Não é possível visualizar os registros sem {NAME_AVATAR_31}.
NO_JOURNALRECORDBOOK,Não existe {NAME_AVATAR_31}.
NO_BAG_NO_MORE_ITEMS,Não é possível carregar mais itens sem {NAME_AVATAR_30}.
NO_BAG,Não existe {NAME_AVATAR_30}.
SCENE_CONTENT_1_HOME,Há uma grande força na casa de {NAME_AVATAR_1}.
SCENE_CONTENT_3_HOME,{NAME_AVATAR_3} tem mesas em casa e {NAME_AVATAR_31} na mesa.
SCENE_CONTENT_4_HOME,{NAME_AVATAR_4} a cama em casa tem {NAME_AVATAR_30}.
SCENE_CONTENT_3_HOME_COURTYARD,{NAME_AVATAR_3} a casa tem {NAME_AVATAR_2} no quintal.
SCENE_CONTENT_CHORD_SQUARE,Os miúdos costumam reunir-se aqui. \n não se sabe a partir de quando algumas árvores murcharam e muitos vestígios de rodas esmagadas ficaram no chão.
SCENE_CONTENT_STAVE_AVENUE,Caminho para o desconhecido. \n diz-se que existem vários caminhos.
SCENE_CONTENT_HALL_OF_MELODY,Aqui está o palácio de {NAME_1} com muitos quartos.
SCENE_CONTENT_CLINKER_VALLEY,"Um lugar de exílio, onde talvez se possa encontrar alguém à procura. "
SCENE_CONTENT_CRACKING_VOICE_RIDGE,"Deserto, selva densa. "
SCENE_CONTENT_PLAY_CHESS,"Onde tentar, sorte com você. "
WRANGLEDIALOG_1_CONTENT,Escolher?
WRANGLEDIALOG_1_BUTTON_1,Apanhem-no.
WRANGLEDIALOG_1_BUTTON_2,Não apanhe.
WRANGLEDIALOG_2_CONTENT,Escolher?
WRANGLEDIALOG_2_BUTTON_1,Apanhem-no.
WRANGLEDIALOG_2_BUTTON_2,Não apanhe.
WRANGLEDIALOG_3_CONTENT,Abre a porta?
WRANGLEDIALOG_3_BUTTON_1,Abre isso.
WRANGLEDIALOG_3_BUTTON_2,Não abre.
WRANGLEDIALOG_3_FUNCTION_1,A porta está aberta.
WRANGLEDIALOG_4_CONTENT,Leve {NAME_AVATAR_30} com você antes de sair. Você precisa.
WRANGLEDIALOG_5_CONTENT,{NAME_AVATAR_31} muitas coisas podem ser registradas e testemunhar uma jornada aventureira.
WRANGLEDIALOG_6_CONTENT,"O mundo fora da porta é perigoso e, ao mesmo tempo, cheio de novidades e diversão. "
WRANGLEDIALOG_6_BUTTON_1,Quero sair e ver.
WRANGLEDIALOG_7_CONTENT,"Antes de sair, tenho de te avisar. "
WRANGLEDIALOG_7_BUTTON_1,Estou a ouvir.
WRANGLEDIALOG_8_CONTENT,Os desafios são omnipresentes.
WRANGLEDIALOG_8_BUTTON_1,Estou pronto para isso.
WRANGLEDIALOG_9_CONTENT,Sinto que posso ser mais forte.
WRANGLEDIALOG_9_BUTTON_1,Você já é forte.
WRANGLEDIALOG_9_BUTTON_2,Pode ser mais forte?
WRANGLEDIALOG_10_CONTENT,Sempre senti uma força poderosa à minha espera.
WRANGLEDIALOG_10_BUTTON_1,Ouve-me.
WRANGLEDIALOG_10_BUTTON_2,A grande força faz as pessoas esperarem.
WRANGLEDIALOG_11_CONTENT,Esta força faz-me sentir há muito tempo.
WRANGLEDIALOG_11_BUTTON_1,Isso foi há muito tempo?
WRANGLEDIALOG_11_BUTTON_2,Você vai encontrá-lo.
WRANGLEDIALOG_12_CONTENT,Nós embarcamos em uma aventura?
WRANGLEDIALOG_12_BUTTON_1,Faça parte da nossa equipe!
WRANGLEDIALOG_12_BUTTON_2,Espera aí.
GOODS_DESCRIPTION_13,"Caro {NAME_AVATAR_3} : \n meu aniversário está chegando. Eu convido você a participar da minha festa de aniversário. Venha me encontrar em {SCENE_NAME_HALL_OF_MELODY} ao norte de {SCENE_NAME_STAVE_AVENUE}. \n falta por um tempo. Sinto muito a sua falta. Ansioso para a festa com você. \n{NAME_AVATAR_19}, seu colega de classe {NAME_AVATAR_19}."
WRANGLEDIALOG_13_CONTENT,"{PLAY_CHESS_NAME} o sucesso abre a porta. \n no entanto, este é apenas um ensino, {PLAY_CHESS_NAME} falha ainda pode vir e abrir a porta novamente."
WRANGLEDIALOG_13_1_CONTENT,"As coisas conversadas, você pode diretamente {PLAY_CHESS_NAME}, mais alto do que a tentativa. \n{PLAY_CHESS_NAME} é a equipe. Há momentos em que os jogadores que estão na frente podem ter resultados diferentes."
WRANGLEDIALOG_13_BUTTON_1,Vamos começar.
WRANGLEDIALOG_14_CONTENT,Eu sempre quis encontrá-los.
WRANGLEDIALOG_15_CONTENT,Parece que não está longe.
WRANGLEDIALOG_16_CONTENT,Eu vou encontrá-los?
WRANGLEDIALOG_17_CONTENT,"No entanto, ainda precisamos de {PLAY_CHESS_NAME}. Eu gosto de companheiros fortes."
WRANGLEDIALOG_18_CONTENT,Mais um minuto?
WRANGLEDIALOG_18_BUTTON_1,O que acontece se falhar?
WRANGLEDIALOG_19_CONTENT,"Não se preocupe, só volte quando falhar."
WRANGLEDIALOG_19_BUTTON_1,"Ok, vamos começar."
WRANGLEDIALOG_20_CONTENT,Estás a brincar comigo?
WRANGLEDIALOG_20_BUTTON_1,Pois é.
WRANGLEDIALOG_20_1_CONTENT,Vamos embora daqui.
WRANGLEDIALOG_20_2_CONTENT,É isso.
WRANGLEDIALOG_20_3_CONTENT,Lembra-se de {NAME_AVATAR_19}?
WRANGLEDIALOG_20_3_BUTTON,Estou um pouco impressionado.
WRANGLEDIALOG_20_4_CONTENT,Ela foi minha colega de escola primária.
WRANGLEDIALOG_20_5_CONTENT,Não a vejo há muito tempo.
WRANGLEDIALOG_20_6_CONTENT,"De repente, lembrei-me que era o aniversário dela."
WRANGLEDIALOG_20_6_BUTTON,Ela é tua namorada?
WRANGLEDIALOG_20_7_CONTENT,"Na verdade, somos apenas colegas de classe."
WRANGLEDIALOG_20_8_CONTENT,Amizade de colegas de classe.
WRANGLEDIALOG_20_8_BUTTON,A pergunta é simples.
WRANGLEDIALOG_20_9_CONTENT,Vamos vê-la.
WRANGLEDIALOG_20_9_BUTTON,Muito bem.
WRANGLEDIALOG_21_CONTENT,"No entanto, precisamos de {PLAY_CHESS_NAME} antes de partir. Também é uma oportunidade de aprender."
WRANGLEDIALOG_21_BUTTON_1,"Ok, vamos começar."
WRANGLEDIALOG_22_CONTENT,Posso ajudá-lo?
WRANGLEDIALOG_22_BUTTON_1,Tens estado ocupado ultimamente?
WRANGLEDIALOG_23_CONTENT,"Antes de partir, gostaria de testar as resoluções de todos."
WRANGLEDIALOG_23_BUTTON_1,"Ok, vamos começar."
WRANGLEDIALOG_24_CONTENT,Para onde vais?
WRANGLEDIALOG_24_BUTTON_1,Sai e aventura.
WRANGLEDIALOG_24_1_CONTENT,Sai e aventura-te. Leva-me.
WRANGLEDIALOG_24_1_BUTTON_1,Vamos juntos.
