stringKey,stringContent
DAYNIGHTPANEL_FIRSTSTARTNIGHT,Il fait nuit.
CURRENTSCENESHOWNAME_ENTER,Entrez %s.
JOURNALRECORDPANEL_COMMONLABEL31TITLE,{NAME_AVATAR_31}
JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20AVATAR,Le rôle
JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20BAG,Articles
JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20SCENE,Locales
JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20TASK,Voyages
JOURNALRECORDPANEL_PLAY_CHESS_POINTS,Partie D’échecs Points: %s à %s.
DOWNPANEL_CONTROLWRANGLEDIALOG_COMMONBUTTONWRANGLEDIALOGCONTINUE,Pour continuer...
DOWNPANEL_WRANGLEDIALOGBUTTON_STRINGFLAG,:
UI_INPUT_ACTION_EVENT_TYPE_COMMONBUTTONITEM_TEXTUREBUTTON1_PRESSED_EVENT_IN_CD,Dans le refroidissement.
AVATAR_CAN_NOT_MOVE,Ne peut pas se déplacer.
AVATAR_HAD_EQUIP,Déjà porté: %s.
AVATAR_HAD_EQUIP2,Déjà porté.
DOWNPANEL_CONTROLINTERACTION_COMMONTEXTUREBUTTONINTERACTION1,Interactive
DOWNPANEL_CONTROLINTERACTION_COMMONTEXTUREBUTTONINTERACTION1_TALK,Parler
DOWNPANEL_CONTROLINTERACTION_COMMONTEXTUREBUTTONPLAYCHESS1,Partie
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13BAGUSE,L’utilisation de
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13DISCARD,jetez
DOWNPANEL_WRANGLEDIALOG_ASK_DISCARD,Jeter %s?
DOWNPANEL_WRANGLEDIALOG_ASK_DISCARD_YES,jetez
DOWNPANEL_WRANGLEDIALOG_ASK_DISCARD_NO,garder
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13CHECK,voir
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_1,"Les cendres s’éteignent, les regards se brûlent. "
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_2,A été effacé.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_3,Il est propre.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_4,Vide.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_5,Vide et vide.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_6,Vide vide vide.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_7,"Vide, vide, vide. "
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_8,"Vide, vide, vide. "
CHESSPANEL1_PLAYCHESS_START,{PLAY_CHESS_NAME} commencer
CHESSPANEL1_PLAYCHESS_SUCCESS,{PLAY_CHESS_NAME} succès
CHESSPANEL1_PLAYCHESS_FAILURE,{PLAY_CHESS_NAME} a échoué
CHESSPANEL1_COMMONBUTTONCONTINUE,continue
CHESSPANEL1_MOUSECLICKCONTINUE,(clic gauche de la souris n’importe où pour continuer)
CHESSPANEL1_POINTS,%s Partie D’échecs Points: %s.
SLOGAN_NEW_DAY_1,Une nouvelle journée commence.
SLOGAN_NEW_DAY_2,Une journée d’aventure commence.
SLOGAN_NEW_DAY_3,Un nouveau jour.
SLOGAN_NEW_DAY_4,Une journée d’aventure.
SLOGAN_NEW_DAY_5,La route est longue.
SLOGAN_NEW_DAY_6,"Longue route, prêt à partir. "
SLOGAN_NEW_DAY_7,Prêt à partir.
SLOGAN_NEW_DAY_8,Le départ.
SLOGAN_AVATAR_DEAD_1,La nuit dévore ceux qui ne craignent pas les ténèbres.
SLOGAN_AVATAR_DEAD_2,Il fait nuit et vous êtes dévoré par la nuit.
NAVIGATIONMANAGER_NOT_VALID_PATH_END_POSITION,Destination non valide.
NAVIGATIONMANAGER_END_OBSTRUCTIONS_NEARBY,Arrêt de la recherche automatique de chemin. Obstacles à proximité.
GOODS_DESCRIPTION_1,"Avec ces chaussures, il est possible de marcher automatiquement. "
GOODS_DESCRIPTION_2,"Regardez plus loin, surtout dans les endroits mal éclairés. "
GOODS_DESCRIPTION_3,Ceci devrait être {GOODS_NAME_3} de {JOB_LOBBYIST}.
GOODS_DESCRIPTION_4,Ce devrait être {GOODS_NAME_4} de {JOB_LOBBYIST}.
GOODS_DESCRIPTION_5,Ce devrait être {GOODS_NAME_5} de {JOB_LOBBYIST}.
GOODS_DESCRIPTION_6,Ceci devrait être {GOODS_NAME_6} de {JOB_LOBBYIST}.
GOODS_DESCRIPTION_7,Ceci devrait être {GOODS_NAME_7} de {JOB_LOBBYIST}.
GOODS_DESCRIPTION_8,Ceci devrait être {GOODS_NAME_8} de {JOB_LOBBYIST}.
GOODS_DESCRIPTION_9,Ce devrait être {GOODS_NAME_9} de {JOB_LOBBYIST}.
GOODS_DESCRIPTION_10,Cela devrait être {GOODS_NAME_10} de {JOB_LOBBYIST}.
GOODS_DESCRIPTION_11,"Sac à dos peut transporter beaucoup de choses, voyage d’aventure, outil essentiel pour la randonnée. "
GOODS_DESCRIPTION_12,"Enregistrer ce qui est vu, entendu, rencontré et ressenti sur le chemin. \n{NAME_AVATAR_31} a 4 paginations: \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20AVATAR} paginations qui décrivent les informations des membres de l’équipe. \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20BAG} pagination, description de l’article dans le sac à dos. \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20SCENE} pagination pour enregistrer les endroits visités. \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20TASK} pagination, les choses qui ont été dialoguées, seront enregistrées. "
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_1,Une chaussure pour une paire de chaussures?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_2,Le pied gauche et le pied droit sont une chaussure?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_3,Où placer la batterie?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_4,L’interrupteur n’a pas été trouvé.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_5,Où est l’interrupteur?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_6,Déjà habillé.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_7,Peut trouver son chemin automatiquement.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_8,Ne se perdra pas cette fois.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_9,Où allons-nous?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_10,Je pense où je vais.
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_1,Regardez plus loin.
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_2,Meilleure vue.
GOODSADDFUNCTION_TELESCOPE_1,Nouvelles compétences. Clairvoyance.
GOODSADDFUNCTION_TELESCOPE_2,"Pas de clairvoyance, dix mètres doivent être là. "
GOODSREMOVEFUNCTION_TELESCOPE_1,Ne peut pas regarder plus loin.
GOODSREMOVEFUNCTION_TELESCOPE_2,Vous n’êtes pas à l’aise de porter?
GOODSUSEFUNCTION_PUTONEQUIP_WIG_1,Être fabuleux.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_2,Chai yu hennang.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_3,Yushu avec le vent.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_4,Levez la tête.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_5,Le professionnel.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_6,"L’homme repose sur ses cheveux, le cheval sur sa selle. "
GOODSUSEFUNCTION_PUTONEQUIP_WIG_7,Il peut y avoir une amélioration intellectuelle.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_8,Intelligence +1.
GOODSADDFUNCTION_WIG_1,De bonnes choses.
GOODSADDFUNCTION_WIG_2,Enfin trouvé.
GOODSADDFUNCTION_WIG_3,Pas mal.
GOODSADDFUNCTION_WIG_OTHER_1,Une perruque?
GOODSADDFUNCTION_WIG_OTHER_2,La perruque doit être portée par {JOB_LOBBYIST}.
GOODSADDFUNCTION_WIG_OTHER_3,Une perruque pour {JOB_LOBBYIST}?
GOODSREMOVEFUNCTION_WIG_1,Intelligence -1.
GOODSREMOVEFUNCTION_WIG_2,Tête froide.
GOODSREMOVEFUNCTION_WIG_3,Je ne Me Sens plus professionnel.
GOODSREMOVEFUNCTION_WIG_4,Ressenti une diminution de l’intelligence.
GOODSREMOVEFUNCTION_WIG_5,La perruque brûlée est comme les cheveux brûlés.
GOODSREMOVEFUNCTION_WIG_6,Il n’est pas dommage de jeter la perruque.
GOODSREMOVEFUNCTION_WIG_7,Il est professionnel sans perruque.
GOODSREMOVEFUNCTION_WIG_8,Les professionnels ne peuvent pas compter sur des perruques.
GOODSADDFUNCTION_FOOT_1,Celui-ci sait comment aller.
GOODSADDFUNCTION_FOOT_2,Cette chaussure est-elle si haut de gamme? Capable de naviguer?
GOODSADDFUNCTION_FOOT_3,Cette chaussure de navigation a-t-elle besoin d’une alimentation?
GOODSADDFUNCTION_FOOT_4,Est-ce lancer des chaussures de navigation?
GOODSADDFUNCTION_FOOT_5,Comment se déplacer? Savoir avec des chaussures.
GOODSREMOVEFUNCTION_FOOT_1,Pieds nus.
GOODSREMOVEFUNCTION_FOOT_2,Ne peut plus naviguer.
GOODSREMOVEFUNCTION_FOOT_3,"Les chaussures jetées, disparaissent simplement; Navigation perdue, marchez vous-même pas à pas. "
GOODS_IN_USE,En service.
GOODS_UNUSED,Non utilisé.
GOODS_TELESCOPE_VISUALFIELDDISTANCE,Distance de vue: %s.
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE,Forme de champ de vision: %s.
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE_RHOMBUS,Nombre de mailles losanges
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE_EGG,Forme d’œuf
CANNOT_WEAR_IT_LOBBYIST_WIG_1,"Impossible à porter, {JOB_LOBBYIST} perruque dédiée. "
CANNOT_WEAR_IT_LOBBYIST_WIG_2,Voici une perruque pour {JOB_LOBBYIST}.
BAG_IS_FULL,"Le sac à dos est plein, il n’est pas possible de transporter plus d’articles. "
BAG_ADD,Obtenu en: %s.
BAG_REMOVE,Jeter: %s.
BAG_USE,Utilisation: %s.
TOP_BUTTON,Le bouton supérieur
BOTTOM_BUTTON,Bouton en bas
CLEAR_BUTTON,Vider le bouton
AVATAR_DESCRIPTION_1,"Je suis le serpent, le serpent fort. Je suis le plus âgé des trois frères. "
AVATAR_DESCRIPTION_2,"Je suis un petit compagnon de {NAME_AVATAR_3}. Je courrai comme les nuages du ciel, avec la pluie et la pluie. \n la maison est très accueillante, j’aime aussi Me Promener. Allons errer ensemble! "
AVATAR_DESCRIPTION_3,"La cinquième année de l’école primaire est une étape importante dans la vie d’un élève. En plus des quatre opérations en mathématiques, j’ai commencé à étudier les lettres classiques, la musique et le dessin. "
AVATAR_DESCRIPTION_4,"En tant qu’avocat au tribunal, je suis excellent. \n en fait, avant j’étais footballeur. \n qui a vu ma perruque? "
AVATAR_DESCRIPTION_8,Je suis un homme d’affaires et le commerce équitable est mon credo.
AVATAR_DESCRIPTION_6,"Je suis le serpent, le serpent fort, le serpent en armure. Je suis le deuxième des trois frères. "
AVATAR_DESCRIPTION_7,"Je suis le serpent, le serpent fort, le serpent vêtu d’une armure et d’un bras robotique. Je suis le troisième des trois frères. "
AVATAR_DESCRIPTION_5,La vitesse est la première priorité. \n Mes Apprentis sont très forts. \n j’ai toujours cherché loin.
AVATAR_DESCRIPTION_9,Parlez avec moi si vous le souhaitez. \n mon chien court souvent partout. L’avez-vous vu?
AVATAR_DESCRIPTION_10,"Nous ne sommes pas des parasites, nous flottant. "
AVATAR_DESCRIPTION_11,"Nous ne sommes pas des parasites, nous sommes vivants. "
AVATAR_DESCRIPTION_12,"Nous ne sommes pas des parasites, pour l’idéal nous. "
AVATAR_DESCRIPTION_13,"Nous ne sommes pas des parasites, nous aimons ce qui nous arrive. "
AVATAR_DESCRIPTION_14,Nous ne sommes pas des ravageurs et le manteau est chaud pour le vent.
AVATAR_DESCRIPTION_15,Nous ne sommes pas des ravageurs. Le ravage est une expérience.
AVATAR_DESCRIPTION_16,Nous ne sommes pas des ravageurs qui ne regardent pas vers l’avenir.
AVATAR_DESCRIPTION_17,"Nous ne sommes pas un parasite, dommage, c’est une attitude. "
AVATAR_DESCRIPTION_18,"De naissance royale, jamais sorti à l’aventure. Je serai comme les étoiles du ciel, universel et vaste. Nous nous réjouissons de nous accompagner les uns les autres sur de longues distances."
AVATAR_DESCRIPTION_19,La princesse n’est pas une profession solitaire. La princesse a aussi beaucoup de bons amis.
AVATAR_DESCRIPTION_20,Cette opération doit être menée en secret et ne pas être exposée.
AVATAR_DESCRIPTION_21,"Nous ne sommes pas des parasites, nous sommes un sur un million. "
AVATAR_DESCRIPTION_22,Nous ne sommes pas des parasites. Nous sommes jeunes et prometteurs.
AVATAR_DESCRIPTION_23,"Nous ne sommes pas un parasite, réparation, une vie. "
AVATAR_DESCRIPTION_24,"Nous ne sommes pas un parasite, pour, est une vie, mais aussi une attitude. "
AVATAR_DESCRIPTION_25,Je suis {NAME_1} roi et {NAME_1} vous souhaite la bienvenue.
AVATAR_DESCRIPTION_26,Je suis {NAME_1} queen et {NAME_1} vous souhaite la bienvenue.
AVATAR_DESCRIPTION_27,Je suis la grande princesse et le trône est à moi.
AVATAR_DESCRIPTION_28,Vous devez avoir faim. Vous voulez manger quelque chose? Dites-le moi.
AVATAR_DESCRIPTION_29,"Le service est mon but. Mon chapeau est beau, je n’aurai pas besoin de ces perruques. "
ADDAVATARFROMSCENE_ADD_TEAM_MEMBERS,Nouveaux membres ajoutés à l’équipe: %s.
ADDSAVEGAMEDATA_ARCHIVE_AVATARLIST_YOU_CANNOT_ADD_TEAM_MEMBERS_REPEATEDLY,Les membres de l’équipe ne peuvent pas être ajoutés plusieurs fois: %s.
ADDSAVEGAMEDATA_ARCHIVE_AVATARLIST_THE_TEAM_HAS_A_MAXIMUM_OF_AVATAR,Équipe maximum %s personnes.
TIPS_STRING_AND_FLAG,", "
NO_JOURNALRECORDBOOK_CAN_NOT_VIEW,"Sans {NAME_AVATAR_31}, l’enregistrement ne peut pas être vu. "
NO_JOURNALRECORDBOOK,Pas {NAME_AVATAR_31}.
NO_BAG_NO_MORE_ITEMS,"Sans {NAME_AVATAR_30}, il n’est pas possible de transporter plus d’articles. "
NO_BAG,Pas {NAME_AVATAR_30}.
SCENE_CONTENT_1_HOME,Il y a une grande force chez {NAME_AVATAR_1}.
SCENE_CONTENT_3_HOME,{NAME_AVATAR_3} a une table à la maison et {NAME_AVATAR_31} sur la table.
SCENE_CONTENT_4_HOME,{NAME_AVATAR_4} lit à la maison avec {NAME_AVATAR_30}.
SCENE_CONTENT_3_HOME_COURTYARD,{NAME_AVATAR_3} la maison a {NAME_AVATAR_2} dans sa cour.
SCENE_CONTENT_CHORD_SQUARE,"Les petits compagnons se réunissent souvent ici. \n on ne sait pas quand, certains arbres se sont flétris et de nombreuses traces de roues écrasées ont laissé sur le sol. "
SCENE_CONTENT_STAVE_AVENUE,La route vers l’inconnu. \n on dit qu’il y a plusieurs chemins.
SCENE_CONTENT_HALL_OF_MELODY,Voici le palais de {NAME_1} avec beaucoup de chambres.
SCENE_CONTENT_CLINKER_VALLEY,"Lieu d’exil, où l’on peut trouver ceux que l’on veut. "
SCENE_CONTENT_CRACKING_VOICE_RIDGE,"Désert, jungle dense. "
SCENE_CONTENT_PLAY_CHESS,"Où essayer, la chance est avec vous. "
WRANGLEDIALOG_1_CONTENT,Ramasser?
WRANGLEDIALOG_1_BUTTON_1,Ramasser et récupérer.
WRANGLEDIALOG_1_BUTTON_2,Pas de ramassage.
WRANGLEDIALOG_2_CONTENT,Ramasser?
WRANGLEDIALOG_2_BUTTON_1,Ramasser et récupérer.
WRANGLEDIALOG_2_BUTTON_2,Pas de ramassage.
WRANGLEDIALOG_3_CONTENT,Ouvrir la porte?
WRANGLEDIALOG_3_BUTTON_1,Pour ouvrir.
WRANGLEDIALOG_3_BUTTON_2,Ne s’ouvre pas.
WRANGLEDIALOG_3_FUNCTION_1,La porte s’ouvre.
WRANGLEDIALOG_4_CONTENT,"Prenez {NAME_AVATAR_30} avec vous avant de sortir, ce dont vous avez besoin. "
WRANGLEDIALOG_5_CONTENT,{NAME_AVATAR_31} peut enregistrer beaucoup de choses et être témoin d’un voyage d’aventure.
WRANGLEDIALOG_6_CONTENT,Le monde au-delà de la porte est dangereux et plein de nouveautés et d’amusement en même temps.
WRANGLEDIALOG_6_BUTTON_1,Je veux sortir et voir.
WRANGLEDIALOG_7_CONTENT,"Avant de sortir, il faut vous conseiller. "
WRANGLEDIALOG_7_BUTTON_1,Je suis à l’écoute.
WRANGLEDIALOG_8_CONTENT,Les défis sont partout.
WRANGLEDIALOG_8_BUTTON_1,Je suis prêt.
WRANGLEDIALOG_9_CONTENT,Je Me Sens plus fort.
WRANGLEDIALOG_9_BUTTON_1,Vous êtes déjà fort.
WRANGLEDIALOG_9_BUTTON_2,Peut être plus fort?
WRANGLEDIALOG_10_CONTENT,J’ai toujours senti une grande force qui m’attendait.
WRANGLEDIALOG_10_BUTTON_1,Parlez et écoutez.
WRANGLEDIALOG_10_BUTTON_2,Une grande puissance qui laisse espérer.
WRANGLEDIALOG_11_CONTENT,Cette force Me Fait sentir depuis longtemps.
WRANGLEDIALOG_11_BUTTON_1,Est-ce quelque chose de très loin?
WRANGLEDIALOG_11_BUTTON_2,Vous le trouverez.
WRANGLEDIALOG_12_CONTENT,Partons à l’aventure ensemble?
WRANGLEDIALOG_12_BUTTON_1,Rejoignez notre équipe!
WRANGLEDIALOG_12_BUTTON_2,Encore un instant.
GOODS_DESCRIPTION_13,"Cher {NAME_AVATAR_3} : \n mon anniversaire approche et je vous invite à ma fête d’anniversaire. Venez Me Trouver à {SCENE_NAME_HALL_OF_MELODY} au nord de {SCENE_NAME_STAVE_AVENUE}. \n a disparu pendant un certain temps. Vous manquez beaucoup. Au plaisir de faire la fête avec vous. \n{NAME_AVATAR_19}, votre compagnon de classe {NAME_AVATAR_19}."
WRANGLEDIALOG_13_CONTENT,"{PLAY_CHESS_NAME} le succès ouvre la porte. \n cependant, c’est juste un enseignement, {PLAY_CHESS_NAME} échec peut encore revenir et ouvrir la porte."
WRANGLEDIALOG_13_1_CONTENT,"Les choses ont parlé, vous pouvez directement {PLAY_CHESS_NAME}, plus haut que le test. \n{PLAY_CHESS_NAME} est l’équipe. Il y a des moments où les joueurs en tête auront des résultats différents."
WRANGLEDIALOG_13_BUTTON_1,Pour commencer.
WRANGLEDIALOG_14_CONTENT,J’ai toujours voulu les trouver.
WRANGLEDIALOG_15_CONTENT,Comme si elle n’était pas loin.
WRANGLEDIALOG_16_CONTENT,Vais-je les trouver?
WRANGLEDIALOG_17_CONTENT,"Cependant, nous avons toujours besoin de {PLAY_CHESS_NAME}. J’aime les compagnons forts."
WRANGLEDIALOG_18_CONTENT,Un peu plus tard?
WRANGLEDIALOG_18_BUTTON_1,Que se passe-t-il en cas d’échec?
WRANGLEDIALOG_19_CONTENT,"Rassurez-vous, revenez à l’échec."
WRANGLEDIALOG_19_BUTTON_1,"Eh bien, commençons."
WRANGLEDIALOG_20_CONTENT,Tu viens jouer avec moi?
WRANGLEDIALOG_20_BUTTON_1,C’est vrai.
WRANGLEDIALOG_20_1_CONTENT,On y va.
WRANGLEDIALOG_20_2_CONTENT,C’est ça.
WRANGLEDIALOG_20_3_CONTENT,Vous rappelez-vous {NAME_AVATAR_19}?
WRANGLEDIALOG_20_3_BUTTON,Un peu impressionné.
WRANGLEDIALOG_20_4_CONTENT,Elle était une camarade de classe à l’école primaire.
WRANGLEDIALOG_20_5_CONTENT,Ça faisait longtemps que je ne la voyais pas.
WRANGLEDIALOG_20_6_CONTENT,Je Me Suis souvenu que son anniversaire approchait.
WRANGLEDIALOG_20_6_BUTTON,C’est ta copine?
WRANGLEDIALOG_20_7_CONTENT,"En fait, nous étions juste des camarades de classe."
WRANGLEDIALOG_20_8_CONTENT,L’amitié des camarades de classe.
WRANGLEDIALOG_20_8_BUTTON,La question est si simple.
WRANGLEDIALOG_20_9_CONTENT,Allons la voir.
