stringKey,stringContent
SCENE_NAME_CLINKER_VALLEY,So spricht man nicht.
SCENE_NAME_CRACKING_VOICE_RIDGE,Die beschissene wand?
SCENE_NAME_PLAY_CHESS,Spiel.
NPCARTICLETRIGGER_NAME_1,The door of {NAME_AVATAR_1}'s house
STARTGAMEPANEL_TITLELABEL38GAMETITLE,{NAME_GAME_NAME}
STARTGAMEPANEL_COMMONLABELVERSION,Version %s
STARTGAMEPANEL_COMMONBUTTON31LOADGAME,Lade das spiel
STARTGAMEPANEL_STARTGAME,Zeit zu spielen
STARTGAMEPANEL_CONTINUEGAME,Spiel weiter
STARTGAMEPANEL_COMMONBUTTON31OPTION,Wählen: mir
STARTGAMEPANEL_COMMONBUTTON31EXITGAME,zurücktreten
STARTGAMEPANEL_COMMONLABELARCHIVE,Abspeichern
STARTGAMEPANEL_ARCHIVE_NEW_GAME,Neues spiel
STARTGAMEPANEL_ARCHIVE_CLEAR,Löschen
STARTGAMEPANEL_ARCHIVE_CLEAR_DOUBLE_CONFIRMATION,Archiv %s wird doppelt bestätigt
PANEL_BUTTON_OK,Könnten
PANEL_BUTTON_CANCEL,korrekt
PANEL_BUTTON_CLOSE,Noch näher.
OPTIONPANEL_COMMONLABEL31TITLE,Interface und verbindung der optionen
OPTIONPANEL_COMMONBUTTONLANGUAGE,Wählen sie die sprache (sprachen)
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO,Die bildauflösung:
OPTIONPANEL_COMMONLABELFULLSCREEN,Screenshots:
OPTIONPANEL_COMMONLABELWINDOWSTRETCH,Dehnung:
OPTIONPANEL_COMMONLABELMUSIC,Musik:
OPTIONPANEL_COMMONLABELSOUNDEFFECT,Soundeffekte:
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_2,1280x720
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_3,1920x1080
OPTIONPANEL_COMMONLABELVIDEORESOLUTIONRATIO_SCREEN_RESOLUTION,Auflösung am display.
OPTIONPANEL_COMMONLABELLANGUAGE,Sprachen:
OPTIONPANEL_COMMONBUTTONDEFAULT,Standard
OPTIONPANEL_COMMONBUTTONRETURNTOHUBSCENE,Zurück in den saal.
OPTIONPANEL_COMMONBUTTONEXITGAME,Tritt aus dem spiel aus.
OPTIONPANEL_COMMONBUTTONRETURNTOGAME,Zurück zum spiel.
OPTIONPANEL_GENERAL,Generisch
OPTIONPANEL_KEYBOARD,Knopf
OPTIONPANEL_KEYBOARD_MOVE,Bewegen:
OPTIONPANEL_KEYBOARD_MOVE_CONTENT,ADSW (Oder ←→↓↑)
OPTIONPANEL_KEYBOARD_INTERACTION_TALK,{DOWNPANEL_CONTROLINTERACTION_COMMONTEXTUREBUTTONINTERACTION1}/{DOWNPANEL_CONTROLINTERACTION_COMMONTEXTUREBUTTONINTERACTION1_TALK}:
OPTIONPANEL_KEYBOARD_INTERACTION_TALK_CONTENT,E
OPTIONPANEL_KEYBOARD_PLAY_CHESS,Spiel:
OPTIONPANEL_KEYBOARD_PLAY_CHESS_CONTENT,P (mit der linken maustaste fortfahren)
OPTIONPANEL_KEYBOARD_SELECT_CHARACTER,Welches spiel
OPTIONPANEL_KEYBOARD_SELECT_CHARACTER_CONTENT,"1, 2, 3, 4, 5, 6, 7, 8, 9, 0"
OPTIONPANEL_KEYBOARD_BAG,Objekt entfernt.
OPTIONPANEL_KEYBOARD_BAG_CONTENT,B
OPTIONPANEL_KEYBOARD_JOURNAL_RECORD,Chronik:
OPTIONPANEL_KEYBOARD_JOURNAL_RECORD_CONTENT,"Wenn er weint, legt er auf den boden und drückt ab. "
OPTIONPANEL_KEYBOARD_OPTIONS_SCREEN,Option:
OPTIONPANEL_KEYBOARD_OPTIONS_SCREEN_CONTENT,O
OPTIONPANEL_ABOUT,über
OPTIONPANEL_ABOUT_NAME_OF_THE_GAME,Name of the Game: {NAME_GAME_NAME}.
OPTIONPANEL_ABOUT_VERSION,Besser als: %s.
OPTIONPANEL_ABOUT_COPYRIGHT_AND_DEVELOPMENT,Beschreibung: %s
OPTIONPANEL_ABOUT_CONTACT,Kontakt: %s
OPTIONPANEL_ABOUT_CONTACT_COPY,Kopie.
OPTIONPANEL_ABOUT_THANKS,Dank: dank meinen leuten. Ohne ihre unterstützung gab es dieses spiel nicht.
LANGUAGEPANEL_COMMONLABEL31TITLE,Wählen sie die sprache.
TIME_YEAR,im
TIME_MONTH,im
TIME_DAY,vom
TIME_HOUR,", "
TIME_MINUTE,.
TIME_SECOND,sekunden
BOOTSCENE_STARTING_STRING1,Bereit für zündung.
BOOTSCENE_STARTING_STRING2,Ein startschuss.
BOOTSCENE_STARTING_STRING3,Die startsequenz
BOOTSCENE_STARTING_STRING4,Was für ein spiel?
DAYNIGHTPANEL_COMMONLABELDAYSNUMBER,Tag %s
DAYNIGHTPANEL_FIRSTSTARTNIGHT,Es wird dunkel.
CURRENTSCENESHOWNAME_ENTER,%s erreichen.
JOURNALRECORDPANEL_COMMONLABEL31TITLE,{NAME_AVATAR_31}
JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20AVATAR,Und rollen
JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20BAG,Heruntergefallene gegenstände:
JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20SCENE,Lokal.
JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20TASK,Reisen.
JOURNALRECORDPANEL_PLAY_CHESS_POINTS,Die punktezahl: %s bis %s
DOWNPANEL_CONTROLWRANGLEDIALOG_COMMONBUTTONWRANGLEDIALOGCONTINUE,"Na los, immer zusammen bleiben. "
DOWNPANEL_WRANGLEDIALOGBUTTON_STRINGFLAG,:
UI_INPUT_ACTION_EVENT_TYPE_COMMONBUTTONITEM_TEXTUREBUTTON1_PRESSED_EVENT_IN_CD,Cool. Cool.
AVATAR_CAN_NOT_MOVE,Beweg dich nicht.
AVATAR_HAD_EQUIP,Schon dran: %s.
AVATAR_HAD_EQUIP2,Und schon tragen.
DOWNPANEL_CONTROLINTERACTION_COMMONTEXTUREBUTTONINTERACTION1,Interaktiv
DOWNPANEL_CONTROLINTERACTION_COMMONTEXTUREBUTTONINTERACTION1_TALK,Sprechen
DOWNPANEL_CONTROLINTERACTION_COMMONTEXTUREBUTTONPLAYCHESS1,{PLAY_CHESS_NAME}
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13BAGUSE,Verwenden.
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13DISCARD,Wirf ihn weg.
DOWNPANEL_WRANGLEDIALOG_ASK_DISCARD,Möchten sie %s wegwerfen?
DOWNPANEL_WRANGLEDIALOG_ASK_DISCARD_YES,Wirf ihn weg.
DOWNPANEL_WRANGLEDIALOG_ASK_DISCARD_NO,Bewahre es auf.
DOWNPANEL_CONTROLBAGUSE_COMMONBUTTON13CHECK,Ich kontrolliere sie.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_1,Und nichts als asche.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_2,Es wurde gelöscht.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_3,Mach sauber.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_4,"Nein, voll. "
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_5,Mit leerem magen.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_6,Mit leerem magen.
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_7,Leerer leerer leerer
DOWNPANEL_COMMONRICHTEXTLABELJOURNALRECORD_CLEAR_8,"Lücke, lücke, lücke. "
CHESSPANEL1_PLAYCHESS_START,{PLAY_CHESS_NAME} start
CHESSPANEL1_PLAYCHESS_SUCCESS,{PLAY_CHESS_NAME} success
CHESSPANEL1_PLAYCHESS_FAILURE,{PLAY_CHESS_NAME} failure
CHESSPANEL1_COMMONBUTTONCONTINUE,Machen sie weiter.
CHESSPANEL1_MOUSECLICKCONTINUE,(mit der linken maustaste fortfahren)
CHESSPANEL1_POINTS,%s spiel: %s
SLOGAN_NEW_DAY_1,Ein neuer tag ist angebrochen.
SLOGAN_NEW_DAY_2,Der tag der abenteuer beginnt.
SLOGAN_NEW_DAY_3,Ein neuer tag.
SLOGAN_NEW_DAY_4,Ein abenteuer des tages.
SLOGAN_NEW_DAY_5,Der weg ist lang.
SLOGAN_NEW_DAY_6,Ist ganz schön weit. Macht euch fertig.
SLOGAN_NEW_DAY_7,Fertig zum ausrücken.
SLOGAN_NEW_DAY_8,Noch ein bisschen
SLOGAN_AVATAR_DEAD_1,"Die nacht verzehrt den, der die dunkelheit nicht fürchtet. "
SLOGAN_AVATAR_DEAD_2,"Es ist dunkel, du bist verschluckt. "
NAVIGATIONMANAGER_NOT_VALID_PATH_END_POSITION,Die rezeption wird ungültig.
NAVIGATIONMANAGER_END_OBSTRUCTIONS_NEARBY,"Stoppt die automatische suche, hindernisse in der nähe. "
GOODS_DESCRIPTION_1,Mit diesen schuhen kann er selbstständig Laufen.
GOODS_DESCRIPTION_2,"Sie starren weiter, besonders wenn das licht schlecht ist. "
GOODS_DESCRIPTION_3,This is supposed to be {JOB_LOBBYIST}’s {GOODS_NAME_3}.
GOODS_DESCRIPTION_4,This is supposed to be {JOB_LOBBYIST}’s {GOODS_NAME_4}.
GOODS_DESCRIPTION_5,This is supposed to be {JOB_LOBBYIST}’s {GOODS_NAME_5}.
GOODS_DESCRIPTION_6,This is supposed to be {JOB_LOBBYIST}’s {GOODS_NAME_6}.
GOODS_DESCRIPTION_7,This is supposed to be {JOB_LOBBYIST}’s {GOODS_NAME_7}.
GOODS_DESCRIPTION_8,This is supposed to be {JOB_LOBBYIST}’s {GOODS_NAME_8}.
GOODS_DESCRIPTION_9,This is supposed to be {JOB_LOBBYIST}’s {GOODS_NAME_9}.
GOODS_DESCRIPTION_10,This is supposed to be {JOB_LOBBYIST}’s {GOODS_NAME_10}.
GOODS_DESCRIPTION_11,"Im rucksack kann man viele gegenstände tragen, ein abenteuer erleben, die voraussetzung für reisen. "
GOODS_DESCRIPTION_12,"Keep track of what you see, hear, encounter, and feel along the way. \n{NAME_AVATAR_31} has four pages: \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20AVATAR} pages that describe information about the members of the team. \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20BAG} Page, description of the items in the backpack. \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20SCENE} page and record where you have been. \n{JOURNALRECORDPANEL_CONTROLPAGING_TITLEBUTTON20TASK} pages, and records the conversation."
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_1,Ein schuh ist ein paar schuhe?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_2,Ist das der rechte und der linke schuh?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_3,Wo ist die batterie?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_4,"""Kein schalter gefunden."" "
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_5,Wo ist der schalter?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_6,Zieh ihn schon an.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_7,Da findet er ja den weg.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_8,Jetzt habe ich mich verirrt.
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_9,Wo gehen wir hin?
GOODSUSEFUNCTION_PUTONEQUIP_FOOT_10,"Mal sehen, was ich tun kann. "
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_1,Augen weiter auf.
GOODSUSEFUNCTION_PUTONEQUIP_TELESCOPE_2,Dann sehen sie ihn sich im visier an.
GOODSADDFUNCTION_TELESCOPE_1,"Neue fähigkeit, hellseher. "
GOODSADDFUNCTION_TELESCOPE_2,Nicht ganz hellseher. Es sind bestimmt 10 meter.
GOODSREMOVEFUNCTION_TELESCOPE_1,Weiter kann ich nicht sehen.
GOODSREMOVEFUNCTION_TELESCOPE_2,Trägst du sie unbequem?
GOODSUSEFUNCTION_PUTONEQUIP_WIG_1,Fit wie ein pferd.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_2,Die welt dreht sich zu oft.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_3,Er ist mit sicherheit groß genug.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_4,"Los, brust raus. "
GOODSUSEFUNCTION_PUTONEQUIP_WIG_5,Völlig professionell.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_6,Sattel und haare.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_7,Es könnte eine zunahme der intelligenz geben.
GOODSUSEFUNCTION_PUTONEQUIP_WIG_8,Mit 1!
GOODSADDFUNCTION_WIG_1,Das ist ziemlich gutes zeug.
GOODSADDFUNCTION_WIG_2,"""Und endlich hat er ihn gefunden."" "
GOODSADDFUNCTION_WIG_3,Ist doch super.
GOODSADDFUNCTION_WIG_OTHER_1,Eine perücke?
GOODSADDFUNCTION_WIG_OTHER_2,A wig should be worn on {JOB_LOBBYIST}.
GOODSADDFUNCTION_WIG_OTHER_3,A {JOB_LOBBYIST} wig?
GOODSREMOVEFUNCTION_WIG_1,Was zur hoelle?
GOODSREMOVEFUNCTION_WIG_2,Ich habe einen kalten kopf.
GOODSREMOVEFUNCTION_WIG_3,Fühlt sich unprofessionell an.
GOODSREMOVEFUNCTION_WIG_4,Spürt man einen rückgang der intelligenz.
GOODSREMOVEFUNCTION_WIG_5,Als ob man ein verkohltes haar hätte.
GOODSREMOVEFUNCTION_WIG_6,"Es ist nicht schade, die perücke wegzuwerfen. "
GOODSREMOVEFUNCTION_WIG_7,Er ist auch gut ohne perücke.
GOODSREMOVEFUNCTION_WIG_8,Weil perücken das problem sind.
GOODSADDFUNCTION_FOOT_1,"Na, jetzt weißt du, wo wir lang müssen. "
GOODSADDFUNCTION_FOOT_2,Sind das schöne schuhe? Ein navigator?
GOODSADDFUNCTION_FOOT_3,Brauchst du für die navigation strom?
GOODSADDFUNCTION_FOOT_4,Ist das ein floh-werfen?
GOODSADDFUNCTION_FOOT_5,"Was kriegst du dafür, wenn du deine stiefel anlässt? "
GOODSREMOVEFUNCTION_FOOT_1,Und barfuß.
GOODSREMOVEFUNCTION_FOOT_2,Wir können nicht navigieren.
GOODSREMOVEFUNCTION_FOOT_3,"Schuhe fallen lassen, verschwunden sind. Verliert man die navigation, geht man schritt für schritt. "
GOODS_IN_USE,Gehe in den einsatz.
GOODS_UNUSED,Nicht genutzt.
GOODS_TELESCOPE_VISUALFIELDDISTANCE,Sichtweite: %s
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE,Sichtstil: %s
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE_RHOMBUS,Der stern bläst.
GOODS_TELESCOPE_VISUALFIELDSHARPTYPE_EGG,Das ei?
CANNOT_WEAR_IT_LOBBYIST_WIG_1,Can't wear it. {JOB_LOBBYIST} wig.
CANNOT_WEAR_IT_LOBBYIST_WIG_2,This is a wig for {JOB_LOBBYIST}.
BAG_IS_FULL,"Der rucksack ist voll, mehr kann man nicht mitnehmen. "
BAG_ADD,Erwarb: %s.
BAG_REMOVE,Wirf sie: %s.
BAG_USE,Verwendung: %s
TOP_BUTTON,Knopf an der spitze.
BOTTOM_BUTTON,Der untere knopf.
CLEAR_BUTTON,Leere den knopf.
AVATAR_DESCRIPTION_1,"Ich bin eine schlange, eine starke schlange. Ich bin der größte in den drei brüdern \n. "
AVATAR_DESCRIPTION_2,"I am a friend of {NAME_AVATAR_3}. \n I want to be like the clouds in the sky, running wantonly, with wind and rain. \n Home is very warm, I also like to wander around, let's go wandering together!"
AVATAR_DESCRIPTION_3,"Die fünfte klasse in der grundschule ist für einen schüler die wichtigste lernphase seines lebens. Ich habe angefangen, neben den vier matheaufgaben die klassiker, die musik und die malerei zu erlernen. "
AVATAR_DESCRIPTION_4,"Und als anwalt bin ich sehr gut. Ich war eigentlich mal fußballer. \n, wer hat meine perücke gesehen? "
AVATAR_DESCRIPTION_8,Ich bin geschäftsmann. Das ist mein credo.
AVATAR_DESCRIPTION_6,"Ich bin eine schlange, eine starke schlange und eine schlange mit rüstung. Ich bin zweiter in den drei brüdern \n. "
AVATAR_DESCRIPTION_7,"Ich bin eine schlange, eine starke schlange mit gepanzerten und roboterarmen. Ich bin der dritte in den drei brüdern \n. "
AVATAR_DESCRIPTION_5,Geschwindigkeit ist das wichtigste. Meine schüler sind stark. Ich suche immer nach der entfernung.
AVATAR_DESCRIPTION_9,"Wenn du willst, kannst du mit mir reden. Mein hund scheut oft um die welt. Hast du ihn gesehen? "
AVATAR_DESCRIPTION_10,"Wir sind keine ungeziefer, wir schweben. "
AVATAR_DESCRIPTION_11,"Wir sind nicht ungeziefer, wir werden schwanger. "
AVATAR_DESCRIPTION_12,"Wir sind nicht abschaum, für unser ideal. "
AVATAR_DESCRIPTION_13,"Wir sind nicht ungeziefer, wir sind vögelchen. "
AVATAR_DESCRIPTION_14,Wir sind kein ungeziefer. In der windschutzjacke ist es warm.
AVATAR_DESCRIPTION_15,Wir sind kein ungeziefer. Es ist eine erfahrung.
AVATAR_DESCRIPTION_16,"Wir sind kein ungeziefer, schauen in die zukunft, naturlich locker. "
AVATAR_DESCRIPTION_17,"Wir Waren kein ungeziefer, sondern ein laster. "
AVATAR_DESCRIPTION_18,"Er ist aus dem kaiserhaus und geht nie ein risiko ein. Ich werde das ertragfähige land wie die sterne des himmels erbauen, das unermessliche. Wir blicken gemeinsam auf die lange reise und werden einander begleiten."
AVATAR_DESCRIPTION_19,"Eine prinzessin ist kein beruf, und sie hat viele freunde. "
AVATAR_DESCRIPTION_20,Die operation muss geheim und geheim gehalten werden.
AVATAR_DESCRIPTION_21,"Wir sind nicht abschaum, wir sind einer. "
AVATAR_DESCRIPTION_22,"Wir sind nicht abschaum, wir sind jung. "
AVATAR_DESCRIPTION_23,"Wir sind kein ungeziefer, sondern ein leben. "
AVATAR_DESCRIPTION_24,"Wir sind kein ungeziefer, sondern ein leben und eine einstellung. "
AVATAR_DESCRIPTION_25,"I am {NAME_1} King, {NAME_1} welcome."
AVATAR_DESCRIPTION_26,I am Queen {NAME_1}. {NAME_1} Welcome.
AVATAR_DESCRIPTION_27,Ich bin die prinzessin und der thron ist mein.
AVATAR_DESCRIPTION_28,"Ich bin am verhungern. Was darf's sein? Sag's mir, damit ich dich finden kann! "
AVATAR_DESCRIPTION_29,"Dienen ist mein beruf. Mein hut ist wunderschön, damit ich die perücken nicht tragen muss. "
ADDAVATARFROMSCENE_ADD_TEAM_MEMBERS,Die gruppe fügt neue mitglieder hinzu: %s
ADDSAVEGAMEDATA_ARCHIVE_AVATARLIST_YOU_CANNOT_ADD_TEAM_MEMBERS_REPEATEDLY,Teammitglieder können nicht wiederholt hinzugefügt werden: %s
ADDSAVEGAMEDATA_ARCHIVE_AVATARLIST_THE_TEAM_HAS_A_MAXIMUM_OF_AVATAR,Die meisten im team sind %s.
TIPS_STRING_AND_FLAG,", "
NO_JOURNALRECORDBOOK_CAN_NOT_VIEW,"No {NAME_AVATAR_31}, can not view the record."
NO_JOURNALRECORDBOOK,No {NAME_AVATAR_31}.
NO_BAG_NO_MORE_ITEMS,"No {NAME_AVATAR_30}, unable to carry more items."
NO_BAG,No {NAME_AVATAR_30}.
SCENE_CONTENT_1_HOME,There is a powerful force in {NAME_AVATAR_1} 's home.
SCENE_CONTENT_3_HOME,"{NAME_AVATAR_3} 's home has a table, the table has {NAME_AVATAR_31}."
SCENE_CONTENT_4_HOME,{NAME_AVATAR_4} on the bed at home {NAME_AVATAR_30}.
SCENE_CONTENT_3_HOME_COURTYARD,{NAME_AVATAR_3} There is {NAME_AVATAR_2} in the yard of the house.
SCENE_CONTENT_CHORD_SQUARE,Hier versammeln sich die kleinen freunde. Wann werden bäume verwelkt sein und auf dem boden bleiben viele anzeichen eines kampfes mit den räder
SCENE_CONTENT_STAVE_AVENUE,Über die straße ins unbekannte. Es soll hier mehrere wege geben.
SCENE_CONTENT_HALL_OF_MELODY,"Here is the palace of {NAME_1}, with many rooms."
SCENE_CONTENT_CLINKER_VALLEY,"Ein ort, an dem wir fremde finden können. "
SCENE_CONTENT_CRACKING_VOICE_RIDGE,Der dschungel ist üppig öde.
SCENE_CONTENT_PLAY_CHESS,Viel glück beim wettbewerb.
WRANGLEDIALOG_1_CONTENT,Stellst du sie auf?
WRANGLEDIALOG_1_BUTTON_1,Nimm sie an.
WRANGLEDIALOG_1_BUTTON_2,Nicht nachheben.
WRANGLEDIALOG_2_CONTENT,Stellst du sie auf?
WRANGLEDIALOG_2_BUTTON_1,Nimm sie an.
WRANGLEDIALOG_2_BUTTON_2,Nicht nachheben.
WRANGLEDIALOG_3_CONTENT,Sollen wir aufmachen?
WRANGLEDIALOG_3_BUTTON_1,"Aufmachen, sag ich! "
WRANGLEDIALOG_3_BUTTON_2,Nicht aufmachen!
WRANGLEDIALOG_3_FUNCTION_1,Das tor hat sich geöffnet.
WRANGLEDIALOG_4_CONTENT,Take {NAME_AVATAR_30} before you go out. You need it.
WRANGLEDIALOG_5_CONTENT,"{NAME_AVATAR_31} can record many things, witness the adventure of the journey."
WRANGLEDIALOG_6_CONTENT,"Es ist eine gefährliche welt, aber sie ist voller neuheiten und spaß. "
WRANGLEDIALOG_6_BUTTON_1,Ich will rausgehen.
WRANGLEDIALOG_7_CONTENT,"Ich weise dich ein, bevor du gehst. "
WRANGLEDIALOG_7_BUTTON_1,"Nein, ich höre. "
WRANGLEDIALOG_8_CONTENT,Die herausforderung ist allgegenwärtig.
WRANGLEDIALOG_8_BUTTON_1,"Komm, komm, komm, komm! "
WRANGLEDIALOG_9_CONTENT,"Ich habe das gefühl, dass ich stärker sein kann. "
WRANGLEDIALOG_9_BUTTON_1,Du warst stark.
WRANGLEDIALOG_9_BUTTON_2,"""Er kann stärker sein""? "
WRANGLEDIALOG_10_CONTENT,"Ich hatte das gefühl, eine machtvolle kraft wartete auf mich. "
WRANGLEDIALOG_10_BUTTON_1,Erzähl mir was.
WRANGLEDIALOG_10_BUTTON_2,Starke kraft erweckt erwartung.
WRANGLEDIALOG_11_CONTENT,Diese kraft hat mir ein starkes gefühl gegeben.
WRANGLEDIALOG_11_BUTTON_1,Von so langer zeit?
WRANGLEDIALOG_11_BUTTON_2,Du findest ihn schon.
WRANGLEDIALOG_12_CONTENT,Wie wärs mit einem abenteuer?
WRANGLEDIALOG_12_BUTTON_1,Schließt euch uns an!
WRANGLEDIALOG_12_BUTTON_2,Warte noch eine minute.
GOODS_DESCRIPTION_13,"Liebe name_3: \n 'kommt an meinem geburtstag an und ich lade dich mit meiner geburtstagsüberraschungsparty an. Kommen sie schon mit mir an der northern avenue mit den name_stavefronten. Du vermißt dich voll und freu dich auf die feier mit dir. Ich verteufle ihn, und deine freunde verstehen ihn."
WRANGLEDIALOG_13_CONTENT,"Sicherheitshalber ist die tür im sicherheitsbereich an der playboy name \n ist im sicherheitsbereich gegenüber der sicherheitsgruppe, die es enthält, nur einen job an der neuen staffel."
WRANGLEDIALOG_13_1_CONTENT,"Fotoserie im playboy, an dem er live spricht, ist im playboy. Das team ist im playboy, dass es in der führung jeweils einen unterschied macht"
WRANGLEDIALOG_13_BUTTON_1,Machen wir's.
WRANGLEDIALOG_14_CONTENT,Ich will sie immer finden.
WRANGLEDIALOG_15_CONTENT,Ganz in der nähe.
WRANGLEDIALOG_16_CONTENT,Werde ich sie finden?
WRANGLEDIALOG_17_CONTENT,Fotoserie im playboy. Aber wir brauchen immer noch einen sicherheitssicherheitsring im playboy.
WRANGLEDIALOG_18_CONTENT,"Warten, bis er zurück ist?"
WRANGLEDIALOG_18_BUTTON_1,"Was geschieht, wenn es nicht gelingt?"
WRANGLEDIALOG_19_CONTENT,"Keine sorge, unser versagen macht es wieder gut."
WRANGLEDIALOG_19_BUTTON_1,"Alles klar, lass uns loslegen."
WRANGLEDIALOG_20_CONTENT,Willst du mit mir spielen?
WRANGLEDIALOG_20_BUTTON_1,(sam) ja.
WRANGLEDIALOG_20_1_CONTENT,Und jetzt vorwärts.
WRANGLEDIALOG_20_2_CONTENT,(tenoch) richtig.
WRANGLEDIALOG_20_3_CONTENT,"Erinnerst du dich daran, darum zu verteufeln?"
WRANGLEDIALOG_20_3_BUTTON,Kommt mir bekannt vor.
WRANGLEDIALOG_20_4_CONTENT,Sie ist mit mir aus der grundschule gegangen.
WRANGLEDIALOG_20_5_CONTENT,Ich habe sie lange nicht gesehen.
WRANGLEDIALOG_20_6_CONTENT,"Da fiel mir ein, daß es bald ihren geburtstag hatte."
WRANGLEDIALOG_20_6_BUTTON,Ist das deine freundin?
WRANGLEDIALOG_20_7_CONTENT,Wir sind lediglich studenten.
WRANGLEDIALOG_20_8_CONTENT,Freundschaft unter kollegen.
WRANGLEDIALOG_20_8_BUTTON,So eine einfache frage.
WRANGLEDIALOG_20_9_CONTENT,Aber wir sollten nach ihr sehen.
WRANGLEDIALOG_20_9_BUTTON,(tenoch) okay.
WRANGLEDIALOG_21_CONTENT,"Sicherheitshalber muss es noch eine sicherheitsgruppe im sicherheitsbereich geben, an die wir uns halten können."
